query_id,answer
IwtCQ8AzVVD6BejC,f6f0b0bba24849c1 e2b81ef7139f2f6c 7a3c308cec63f879 09a771aea9751eef a1abe3050db780fe 8588316d17011353 e6f0ea235aa6d80f 152d5d4654fc6fb8 bbeaf468c12b1715 236c06794347f1f0 3a52504e052f8bb0 1623bf9d5f23213d b0419565b3a53986 841cd15bb1023b88 fb9b39c36b6b5bcb cb22b4e6d5996bcd e9faeac4bd57c9ef 739c1398f23323b1 010fd8febbadb6f6 14faf221a98bd81a 71cc03954f0179ea 86909e35c6a87c1c dac3ae7cba450031 6d890ed7483bd681 2699328800180ef3 ac16f0aca5bd3a70 88843e0229e8fc5e 172a099c20360e09 e81d58291404c95f 070e20e3100fb811 2fbb2c35ee146e70 908191743fc049b4 376afc354369d859 27f98f049e9b180b 81a88c5fbe158030 9168f63640470a6f bae0134d13ef6e0c 8be0cae73dd94676 c424952788531174 d787aabd9d9c005d b1e457d8068d9542 8a95cce8b2b59af6 8fb1c526b33541ad 91c780786fb20bc0 863d60db5fc0853f 6ec5eab94b8aa3a8 3a03c5f7b4e69dd4 0f49ee06c2006643 33ed53a8a523a8e6 a8b35ae39480de3a
dr8cPH31lANtWj4W,b0a2d29ec17eff6d db30ca5617aff345 cfa9f83ce5521fa8 4afda7aa18d4849a 8ed209ee90f0fa26 01c5033012087928 347b1524afe0a7eb 4e62efccbbcc628a c05f5252b08db2e3 dbb3c312ba10045f dbfded59f7423076 43a8433dd1fbcb64 76ca7f8684dd6863 3d5532b31be8a6db 8c624ff95081fc36 8a0c230fbbba10eb 493c5020251049c8 e6c9f97617c10973 2a3182473c4233a6 9f2f85d66c001f91 150c4bb6569a5f08 85287fee3f9803fb a051a6a3c0d033e5 689d49565dfe7c2b 2ffdf3dc90e93528 f77fe247fe9a8aaa f9fce128014f5d36 8c799d14e83743da af4b64575d2ea28f 956d358d71b2857b 597780748873d0b8 96cf9557e6f93dba 9d2d88149fae8d11 0046c4b5f897e21d b53634eedb264610 65831e7d7e5372a7 7bd1680eb3caf088 38d23ca0c82e6aef 9ddb8579f396695e 049102232f3b29c5 c28b4e91a789b3db c39f531e70fa083e bc92dd4b6375b990 df42f932adfc7e8f 966009268db3076a 507cf3645b7a8042 c042baa09ed1f152 496250c292cccfa5 bd379b29e43d3c28 65585282428f964e
pH0VioHYn8fMkoNL,64039bff2bf4f5e3 2256df6d004489ac 29b2a6bb38822cda 4c906975793a94e6 4eef6dafd7541682 7105af87b1268dd8 c5f7fb243d4c2ede 4c8e1ec27b4545f4 c1efd1923af66166 66e30e1ffae8eedc 01688269a87804a0 852313bf3317a587 1fdf48077a72ab59 b125bdc03c494dfa ecad05cd0cad33c5 5732ea3dd98fb00b 6cb5d7124cd7b939 3cc3cf534607696e 2c492de349623d0a ca4797af40fb4214 48d7b41f3204ca71 4b69b79b28e02316 dc25e62daf74df39 67eeb933bd71105a 3861c57ab269a11f 8b6cb18fb06505fb 485a5fe98bae25c4 dba3f9748975428e e46c49631357a0bd 0d641967e89f13b2 cbb66f35064a901e e97d0194c6e51966 d97a379863cf99d2 7c690a367fa69d25 8f882f2c954e1f31 6074af2f47f2991a 93428b514f6903b7 3362e5eedbb2be7c 39f6cdf4830b6e64 00fb6c1d340f4467 b92b9fee8ca579c6 dfb3f3f97d6335f9 1f22debfdb7d999e 6d986be984b7b8bd c351b90363a70dbf 076f7d0e6d0bee82 7ad66a83aeb25523 9fe44ebfeb5012ad ce01e24c892ed91d 747e68104c95ae9a
kucpFGacSwyJka00,818bc87adc06759b ab2e67bf2b833cc7 4fc47235ce2bfc4c fd49fea7c62cde8f 612e2df8b3bae49a 4f2f6505089a2577 d4377e60e23e8c48 cb992c347498301d f9932c864971fd38 7d61e4a6964a7460 7ac9f0fd6e67917c 8687bd225611d51d a5f1af767fa02a31 3154d10823c91567 ebdaa698d313b930 7452b3015e92bc5c 0d6ed11567cc8202 419c9a082367775c c06bd55fd6cd9f70 375e1776d22d77ea e37f238fca777e71 d8c1d25df6e515e4 57d88f2732279990 4fe6afe5c3848e5d 669952ce45b7cb5c 089ff27fa1682dde d710fd25c50964ce 7479bd7b184f2454 181f7920fd943c4b 1cea8da8d7abbff3 681ba3e307a39da6 ac8c3f6c39b372e0 36a4b6e4137949f5 501cd4a490e942f0 f38e8ac6cd84cf2b 54f8e6bbe56d52a6 ee79919ca7c2360f d8e248ecf6278566 087ae9868a9e5a18 cd96117e5e7098fc 40f259a103cf3c2e 4766f6d542715480 b2f83e39610966cf 234b5c24e5c6d7af 8522c999fa79d1c1 d593c489596a2b1e d3125fcf8c1ab56f aaec27e19c945cd5 af2bcf7fa0c651a6 77e424a3ebe7df38
xGsvCRfuPUxhS4EH,369522d7215314e6 ba8d0f1832951956 74e3ef5d3c0a1ec9 edb42b0d339ba318 7a4ab310c0b9bc32 20cc1acafa17bf5e 1801698b266acfd9 2623bef2b7b91a03 02173714cbabde46 5a25da1bc0337706 e8cd30679deae770 2db69048ae0fccf9 29579f3645b7bab3 46aadc4f24062307 1f0e7058be4530ce 3b9b72ca1548b957 a6d9353ab4956c2e 60195dcd676b177d c6bd3e6dfec982c8 e5b62d8ceb4f5fcb d4ac331045a5c56d a6f7855a852dac43 bce980399c2a1eb3 32dd845972945a5d 04549273fdb0d686 2ce0f1295b4a2e1c 05f30e331f47153c a673f7d6c0fba56c 793ec1dab91d3d6d 643efa8ce961e451 bb7a81c8bf294960 3dc0023487a31288 6e111cc9297bffae 34a23c223d4233dd 06abff1b9f5e39e7 3a789617921af2ad 683150d21ecbb85b 3525447ba836a036 9ddff614fc2b408a 6d63be68f8339b74 c10eb07795228005 6e79670239b3e0d5 d42f309d6f0e87ed e5d821544d7bd1b3 a601f13d84e1e361 e591b7bdd8b8f19c 5feeabe8d8eba211 79979cc776d8cd11 43200e9d76f9fa9b ddd64991113d3f81
xIeN3YM1cGX2rAPx,d0a79bbd26ec5bd7 5f02289363ba7b62 896a3a2f064ba0ed f554d5dd8544701d 779e4a1d55f6ae8e 6d7db7717bda383b 965873205bfdeb37 ae120ee9c2031112 1b13aad7b551717c 2c2ab2c6f35c4ffd 39346dbfd6a36af5 51af38dcf89dddae 652bcb7c79a9ffc9 5a9c69c694601350 1396172f38ca8461 028500016b6aea57 ed5386013135fc2b ae7a53dedea078b0 f1f55367577cd143 dc21ffc2b75400b7 27af6b5a09c71ed7 9f6d0a4f83c96660 a23ae8e965814df5 fc6722129960a7ce 6100a1e3589b5597 dbb8c88fd9f04dfe 220b6cd037c3f0aa 5393a80c891bd055 91e97d474cd8ac8f c11e538ef1150df6 6b10bef8a97fac1f 78a58d5255068147 bcbc4682e1eb9c76 043eeb6a6c6ed2ee 4fd0f0415d102c0c e7101e836e238d5d ad17a42034fb026b 21aad06c11f938d7 784f28a35bb48f70 1604c4ddedbd6e48 4afb0adc1844819f 06bd42d57935965f b41c123a134fb3d4 3539739f8f3f82a9 348178a2cffd54c2 7cb59817316f0c81 dec9ac6f3f6f19ba fddd8752842e587a 7a2bceb387c0710f 656563ab4a71960c
euOZxMbRpJRB4ywU,97ac0228fcbf4a4e be6644b1b7aac3d5 4e8bcd142419ff9e cdd4fb773a50e35a 3dd73540efd150b5 e1b129c32a16e896 37ec1dcb7b75ff72 fd95de471b488ff8 3dcd6014df80316d be5d04665845fa95 7b6f0e634e305f6a 86f9f13b883d90b0 4eefb051c5969b11 f86d15007408e732 de8cf8ade96088e7 bf04dbae9769165d 999732347580dd00 078e4794e79b3672 7f5f3acf27a0b9d4 48b1b498a9e9a537 b05cd0052c1dd1ae 9a892e218d19244a a950cf8922395460 d498f9be8e0493b8 0b76cb174ec87b43 2bea62c900e73a33 7f193e721598f581 8a14c79011886505 b55f372f7009c8d6 6cc234d240cad859 6213c7d2c0decd8a 871115217636abd6 81e6598c1444b7ea a9a8f0738f2bb392 8c03b8348cb87249 94b6894e46c00b83 ce412ba63a3567e1 4f916c504df5b44b d4402332712801ea f9ce54b1a3a727e6 388b973a29e15a47 54933fbc7cd90352 30e08093767ae778 09539ff33db8f719 fa0c9da4256910f2 71d9b22439e40827 f5d241b31d439419 61924d35200b98b6 c638bda41698f186 66bee7cf0e134046
sYvaPnFl4Vyrw0VF,32d0fc818f99dcd3 532af4b988eb4910 f438e8d27c6a8c5d a985f8380c9c5d6d 4244dcf011749424 4a6733a834ee4db2 4ea73bc5de3525a2 a5504d9922cd810e 3e33b54c21c5e666 d5edee8c7b349299 4967094a07cc6606 bd2ebb5f41ca2080 a64d84471aa47b51 02af74d0a8896340 a5f5d3e8295ecd3c edbd5679e0526ff7 84cac259435e0081 d05e56709a2f488d 1a44807b50a25d5d 5d58bf810d7c3639 48341ff018e6fb3b 11580cc54de882c6 d5095bfb95e81cbf c0c31d9bceaf8b20 8666fcdd550fc11b 501d4d4e6ca3262b 4c3566a9c3cd6359 7b4d63af81e607dd 750fda1a197f27c6 12b3be21d66496ff dc0f9cf12e369cd8 dd4876a314711571 efd3be4798e070d0 dde564bf325c07c2 c2362a2bd1715330 482dff154a46524f df7f22d8999d6ca7 40b98c2ac444f8e2 f41f54916dc6f04a 5b7d9f8512153997 432f3840124d7a4c 911c2faeab9c1b47 a689c98cedb33992 3a36b1087b6fbeae 918f79c0f889c86b dc5c41f895bc2404 f5fd5ca1293cec2d 9723e08c82b0f675 1e31e3701e8eb5a4 fbbf7681b837f9b2
mGrfhotPLscYYYKW,e42fa166d9d7406f cab1eae8607d2b97 c225f2e7287a2ece 9c286dd3fedffd42 8c39da566fffb6d2 d07e157f6c48efe2 26b580572147c4d9 d0baa1eb8fe6f599 360254b532e6635a b1d7a49c93c28ec6 5a815fff9935dcab 27f529618c1412e2 16cba6cf87deea59 14818b57b03dfacd 3f99bf710d489677 fbc7aca630d0b941 b632e26cd8a4293c 87d4b609df412200 1c333bbb7e8fc334 5f9c202f990bced1 9ec0fc636dc2e957 046ec356dd078f8f 2d95d692ed11adc6 8da320bdf343a079 1851208a09ec233f 9a25f2669ab390ec 06d4c47b4107e118 ff25c0b539cbf80a bd04ba478d7ad6b6 957ddd1e1c683615 14e4fc9a41e24f75 8709fe0e8097e167 6ddcc898f812b8c6 aedc89af389f829d e82602f2ba3c6821 9dc316cb604f59a5 73d03c2d3615ec9f f92ded3229b4b6ae 48bde3acaebbb2ad 63d2a51550d05068 63447e9f5112b16a 998bc5a79551f496 42c9b2a57a5271e3 3e4c0fb11e68c6f2 68582a51503a4932 6f9592b48508ced3 3265462ad7b77480 498c9ec805c599c0 651e3ac68e142f09 433b1444f948bd00
VDQwEygeOTfUYPaM,3ad4e6e59ae50ab6 796b7388b082255e 085295a03e9fe774 f39c41cf01d3bfe7 f553f2cbf08f608e 50f9c9d5f013d429 ef0bededdf73d180 c6daeb84b3c6598e 018b5f118f46eb24 efd06bdd7f7c15f6 2c1b89653b1a10e6 cdf6d948bb2aae70 ba59e1b6982b86eb 2fa7c10c44d0b756 00f00e4d6c9512a8 b066fb4ef123cc49 fe21cbb12a9637a7 13552ba62fabd4f4 16c791cdb03e40fc d09d40ad2298611a d0276238415f19f1 e2fde06152334a05 dc729c02dd7ed5dc cb87c52d936d883e 40eda62c8c94e2ce df70d5fba72b1284 7f9ad69ed80e15e1 20a63ac9da4fb11b 8ae3ed7f5874e439 efc3c48c647f774c 579402dadac4912e 9f9561f2d2b9b334 4b81cd1796f2d4ab 85972c5a92a95626 0c60c18a16386693 6aff9bb5457fec63 1ca63faf1580ecb4 f47c3ef8174e5d0c 82ec77cdb6f6e624 72a145b4ca0c3ff0 6bc69843c5ca5fd6 e048313a46699aa3 9efc59e247de755a bc57535b04b158b2 bb6074a56c6617af 7e90bedc4106978a 5c582afd6389e149 fd22c4b3811bb880 80d2fdd3d729524a 8b67221e01566b4c
2mfSnaJ30wtmRK1f,bf0a3bb0968c28d2 65c8c5adea237a12 14791e7f955d751f ee9aeae9b39e4ffa c0f7efec0e289314 4b84a5094949b94f deb6fc8c3d2c601b cc28baa170faa74e 9d9ac26ac61d7089 a7a451f6c20d2a6a 7d9fb52d01a510d9 df6fc5af597ec907 056f763ed1e613f8 779a3bb3414c5ba2 3867846e35abc5af 3f29b85cebd958a9 e4a001aead0de545 19d8f477c7705a51 cff7bce7053236d6 7472323004efa3a0 fe3c780decc5c6cb 171feb69d67c5bc1 ed959d6ebc98ea42 82a0c01880038993 a0b92431cde83519 1271e5f58bed851a 5d7a4d5e11aea77a f38f898fbc4ef582 9695cbfc8bbc4edd 5b1255863d1ad850 73d6b435e3eb567a fb18cc116a7894d0 d7a82c5ded18b8db 1a4ca9c961b8a79c db295e8bc3b02bae fdeefe17b1491014 f51bbf9abf32c97e 0f8b40a5b3758f20 eba06cf0d9be677c aa5c5b34b3e9f787 fff70320d79c272a 517b85c5553395a3 4cf98d356b68cf96 3b2daa9bc626097b 23e271b2399a9f8d 0296dd1b6e31085a c0b8ab84626183f9 1cae4d37ec2bf104 ffc52c4ca5621cf4 30591c3c4c0ae47f
91RyjbWPJEvUmqHB,9a5cd22704b21397 844ed41f085827a0 3bb9d05c78b4a5a7 6f70569252085267 481464562c8c5ecc 72e4077da2dd88fd d10c01cb7d062e6b 641bc48b1e621c17 166f39983c10aecd ce10a6705f2bb3a2 33fa3bab472ad4ef 23c2e8a311d51824 38ca1eed301d8968 b62ff058b205ab52 9f65b67764322632 1359bb245dfdc9cd 868ad605d62b09c5 fed74394fd7af6bd b025a9c7e370f7aa af2f7adfd4414960 3cf2208852689565 3e99cffa0369d47f 12d984d5e6b8382e ebfa4bbf67052f98 a495864aea8ae8b9 93f54c8eafe6dd2b 7959305839c2dac8 45eb20bceaffb5a6 607d03690dfae867 585dfc528fe62a3a 750aeac62fb5e759 38b52c1700e7da47 ba1781962c4b0c93 8f24e039a7a1f660 c5ae4d223852a4d1 90a0ac1a6149a3fd d9e500a54cc56b9b 316aa433904a1be1 91d1b33c1ce4c019 c51ed18b32b67317 b4991b92e4a79734 8b2951b41ee867f2 923451c5f0cb18ff d280cd3970b7b356 2809bc761fad5ea0 5145e4a7d6cfe204 628447be06b78ea6 a26f3251c247e60b 7230c7e4789d4d13 4ce5b66f022dbb32
lnKZrBHkpXgyjb1U,b2c7f5ae9a7d3ee9 aae5378ddc081924 eb5099c3681e218e 012a83cdc9c47eb8 39ebe5f2507d3705 7defe46d92f048f5 e95878bf3df028cf 772469dc4a8bbd39 59eec4c5884a08b1 ab58f2db6dd2562c 94f8f8cc6fe2bac2 fa58e095e15b3cab 700baa8ab3ac537d 8a262f4c01ebbf33 3ace7a214a1ae703 19b51a3703cba3f2 80efbc9a2158c79d b3d281ea144de97d 549f84b71f48615f 3d8f09da920228fe 092ae8f4e3f0bacd b672190c393146f9 8c3da5571c65e064 1bfb61df3c9bcc70 61e83c693a2c6d03 4b9e1a3ba022548a 9e448ab340c48461 f2a9591eff067871 e4440ce9d0748ce2 cb3c23720cc30dec 8d3b2473517e1bd5 9506497c09333aaf 9e6b1482302d27d7 45c66626aff25796 d9f0a3106fe8a983 360497174c042d85 f018a23154f6c2e8 b5100ed58416a588 366a4c222fa4073c 482e99afe337227d 9a16d47c6c3b55db 911a6fa743924c62 89fbecddc8110345 eac675e4fde9e023 3c30772c3dca1c03 f935e5ccd0c56038 b9b35e9b17746d06 8f990e335bb826fb 1945cc295faf8be9 2d1ba1bf316921e9
lo5bLU5N4uTA3Oc6,c1603203c96424ff c9e4f33da58e2732 2332ab4adfca85cc 9f2b99966d5747c0 8423a356cec86a7f 05d28ec273ddbde0 9809b8065bafac9e 7d0641e1c5349dd9 162eea3e884ce73a 8618ba7748b93869 178fd2aa02eece0b d69f3a57d2558b1e 34a5dacb26eb4e80 8bfc3c0f8f94d3eb 8d01cbc16d195bad 0e3461de941c9dbe eab6dec3e1857c35 f33317969cf01488 071a15e10f024a4b 286813a96b4b65eb 7ac539e4894b6097 6cfc10fcc98ce2d4 18bc0f779893f006 8cdde6295d16841a 515f23d365268ca5 ec3aec369f359590 9e183b792ee2741b 1c31e57c0e00a109 14477c69a2b6f83f 73a19e8ace284040 eb477fc08f0991b5 5e4c2a7243f750a2 c6988f13d30f37dd 88ff2876ac0deabf c32dfaff36a1817c a2a949c44da4a793 9fa326ddb85273b8 36d0a0e8b61807cb 60db7d9645185079 1588a8a5a6070055 e41bd6a4d44d3699 a3dfab8b7785af49 18e62d35c455ce9d d25d4aeca8f9f2f3 8abdf1f520823d96 ccabdc24aa5b3aa1 1d0dbb722147cd11 d50d81cd88d9fda8 00be7e406479caff 13e1bfb322c5b3dd
7OCwiemOiBxYr7wF,22a6c0460c70147f 1f0ddcaf855e6c8c cb4888951c84fbb5 d3ab625f0f61bb44 d53f5921332b7bda 60c0532dd0ed46c5 2512b1f9da94baa5 4bd46e066742be71 8f43d361d3c3d336 68cd4d8f55645573 4b77a5cf18edc200 3a22e9fbfd8b4c6a a835dea6e91cf1bf 808ae8960c1ea25a 2a6536ea942c9971 9ae43044806490d6 4e1f59a96a2ca459 53e2477e20843b72 c8cded0807c77d02 b07e9c8f50cfbb2d c893fbe80c46bd42 318f0d64ea27d91f 8ff30e81f08cdf57 e8655abb61a6072d d13c0732edeb3ad2 431d754f96ef6799 181a0dd9e303cfd7 d5a4848b0eeefca2 0095dccd82593433 7f26b8e3d4fb73a3 d1490c1eaff8a687 b50e2d215e913156 9f448cd0ff1b9f4d a335a0646e6c20d5 47048f4beacb608c 2164fba5d6c57177 e1093569913da692 729feae9a10df8f1 adc6c77193ae77e1 558c7e8c953d8b27 975310bea6b53c8d 49e6293b77e6baf6 ad01cbe88b75e966 cd333512d145109a 35cd498041f4910f f8e7e5a7fcb4dc15 b88b280afefc8a25 be61a2af54b81218 5ecb220759d98e0d 7f792f865e1b96c0
wUGyfP2RDKdjziSq,c4ba116d68a1c8ff 50471e53bd57eb3e 8af9dd4e79c40b99 23ebccf5b40beb23 cb839334e9d29272 4405783dfc7b996b 61d0a849fb1ee828 7602fa176bd6c193 097a32a27cb78fb5 0587214fca289e59 9e378019698cd01f 8442e54d59cb0398 73b00b08b97cae7d c8b8d61b91880c2f 79ecfefe7f56d38b 487bc17973f4ce36 c9ec0272b53ef8bf 44cf9b6040bf76aa 8b8addabe017e0e0 6ccc67c0b07a0b78 43e988c07e5b171d 0b5b83576065a986 a394d549459a007f 4b545603957796bb 4d25e2115b1bd8a0 64c7149eb07388c4 d96896de81d252a7 663d3a7622b627a0 0915c9e6a87a41e7 fa343673bafbc0e5 afee32eaeff55204 38d57c08053a0336 3f5ffc7fcbbd2b96 872c27d2fcaaafcc b6e6c4853782f5c6 d66f2d50d1b09129 6e0f3fe79496f2f6 fec2644eb97242d8 4dd3da6a6328e3cc 75ee8a0cfd71b2ff decbd4789380c820 10180a2594ea5ec2 fb49e1a0e016553c ef0e4fd685185a76 4b22ed3eb6c999fa 3c2717876c49513e 83dbf751db673c88 9aebce3ec818c484 01075d100d9a666d 6e0856b2239e2078
ElWFp0HjkKZY86hC,de98a6c12f546991 f7d2abec70b44d0e 599d1bd4b84dfc86 9da1ec32163e444d 32754e9efeec458c 430dc773afa65355 052f3d0a1e8d7b3b 6f04a8d0408b76f7 2c5b1b414f996b32 6b0edf42d0628909 d86b03dc977360da fff4c5fc4b418808 c8d89783e432bba0 cbd745b92c194124 18338d469bea6e16 c433597d7cdf669d 1731b9709618a777 2d798307e578dbae 0f163344b7d89929 ab1742ac0b34f273 684817e7bb03c813 3ea336568a0409dc ec4b71a19219079f a270c8421b15e43e b2050a9dc0332150 9c7f41b713f4ca3e 456bdc30fcccd915 a4f55d32275a6f6a cf7b63ee34fa25bc d31e92475c2b2442 9f184cdefed8ec2d 3a5d506000536137 c0119190911dfdfa 3536f0500a860082 02bcd589f58a415f 1024b9888481cc3f 015d3f0b41b1e3c9 015f79f126671d26 8111a045b2716337 1bc76de9ccb982fe 92aa413eefa869fa 7a4c7fb3e37e2c11 1df228f0f2d8a5af c7a628354f858d62 25631ad3bc111863 09549fcea4fd52af 50a26d4ce4bd5b1b 6664f4bc9433b297 f0ab2ba125ffa618 5ddded7c1645ac23
m9uxvlPokhIwfJkv,3d979ddde4164245 d9180944589eb055 42d6ce87b9a7d0f6 76f5477e4dce85b1 4c9746158d676eda 5bde894432bdffdf 6b3fc96d46258989 9a069739d690b705 eb2c97646f3eaa7f 50f94d2bfb6e8466 de8e2d899e4a8e9a 1711611ddce5deb4 c42f88c34ea5770a c8e8c1a4f5a2b373 631ddabc86c3a92d bb33e8ed5b48d811 87970f37f5ca9c2a 44ec8f3df56d7d26 114a208b24a0417c 2b044bd1b124222b b0e720ad7ea2c088 dcab94e2f0e2b3a9 df763a22917b83cc 7a596039045e4dbb 197043bf75a368e6 09168a69b438edbf 3625180ec34f398b 8b2117825b9dae4c 166c1c4e84ed158d c61b63477a66831e 6f5617ebbccc0ab1 7b1c455b9174f6f6 9a3b62d7106398f7 946a47bd7a5005c8 1248ef5ab2486bbe dafc018af03999ca 842aa17496ccf948 70b0f5b998740d20 df5ea06240a2d452 af0ed2ac0ad1cb04 917414c959cb4315 a1602b8d3dad36da 678d53530bb924c3 bd2c02be78322b68 11e53bdaf7ba474f 534b0534718e27bb 7e36da96e10adb42 4991e4b0990b3dae b970a75e845b2250 e06bd1486733932e
eGymPiWXWZVCehPX,98a301be86025f78 4d5963c246f8d7d2 b290cdfe83607a8e 5ecabfc09fff7651 4738c7bae02b2518 d4e210b09144b1dd e5943f8fac4aa1d0 d2629531645d5ee4 26de6e01fe083fb0 1490f11e8f49e3d2 ea4218c1764d9a73 d471cc05917fe85a b61d1e77202e7fb6 7fde87f3f3f131ff c5901b444cc9d4be 4a55af5f3de1da5d 06b274c23a7e36ca e041f4104d11dddc 4c998ffda1b71517 fccd53a02c482a0f b0e186fee3c62c35 2a6a2d885e0917d7 007158014129d6ce 74148115f3ef7e4a a86201e7b68105ab 096e3714be0483f2 cae87f0f935b7e64 5adf4684832d22a4 f72a4900e7f5604e c4a7a82c93fcf1f2 eca4747b4a3fdb76 0f4c06a7381bd839 3da9897fb54c70f9 f9dbc315485070fe c758a13bf0cfc2cf a8c068a818dd5762 e1f3862280df6f40 09abca9f17e01f0e 1134248ba6eb1e0c 90eb03f000f9a60b c35f4209c6326d57 5255b5515094bd62 2e93cf410f8e7927 b3e69895c80683b0 907fdfdfabd56448 f3fea221bce35fe7 63f580a1cd7889eb f9c3e172cdc03032 b6be5cd15c351018 5e6b69624dd7027b
i2uDIGGPtaTFJHwx,4092740dc6f9d964 2a63e1b915bc56bf 18efb39d57a40315 323fd899172c3c36 541fe5d751aa7e7f adcd4bb114afc3d2 316d4559cbe38679 6ec87d12bb9c0c54 996b850364176606 0d1c54a858d38433 a259ae9fc0b6bbb3 03dfb83c664bbe86 d1c827d27d6ffb5c 218254cc67c478ed 027dbf35324bc004 3fac6dbe259c9e8e 976b9ac7cc248172 83c7a6d4b31282c0 6ae5e81280cb536f b400dafef346d06c df0f5c9932e9db05 583eba0a5ed08566 f3b5280b4a2dcb00 827ab18934446bbf 951893ed3b6c7e4c c0fd16dd3fb4c516 58c81c745510c6c0 c8378933d410310d b103acf439fee1a5 9ee2bd705ff24d04 abe9001544cf5fa4 aa19edbb97111424 055c2dd799c11a87 92f4882889266997 f703f24f340389c5 2e7d33233c44febc 23e1db0c154c300b 52bc00baf65aaedb 14fdeb96974c4201 ab6785624f4100bc b2a2f182489b5b41 b8b7974eea84ca49 e9eba31beb4f64d8 1c2d7378904eaedc aaa30dde35a27379 ce1bf15e6a88c329 257461cece8c42ae 76cd6ad0a98ba424 4ff160f0044425b7 34d72a2d559a4581
UKoWQb4Up9cqkkcN,bd6b7f384ba0597d d4dfd7371e28b16e 0aaaff69948c0116 ef410f78643ee06c 904fd814d5d3b0d8 5ab7bed165ff25ff f3c565af0e097d97 65a4fab0611b9bc3 4499f43d5e714136 83a9e7f4f4515145 e7a27c6636b8e55a ed288d21a86d37ba e85f7c8c8100faf0 5f1922bc2d384443 b960ca2bbcef6c6f f3655a2e60b9492a 97a893a78691d65e a08895056a55b547 5a376deb8f84f445 c9fa3fbab185dd41 1fe9c22ab4a42fb1 12ad472fc04ca691 2e9860250a625930 6794feb27971cb2f 5088fac9f0183210 6797d5114c1af7db c7ed0837aaf2ff1e 125baff6f72fe0a7 e44436a6faeabf4f 7bf1fc1c9dfbefae 1e9a337adeb9fe2a 97b5b508486267ab 71ab7dd824ea7d4b f90125c5315a069c 36c01c1d0cb92912 41e99dc8b1e02f6e b04f65ff71173b56 57d8106406bb7d3b b5b27d533c082179 2c5ed353d7293c4b 7bf30e2156c20b37 fd477011ad8a98d6 4cf6d6eb40f0248a b386ce31cbfb21e1 7290271072651478 d76758a6c04ab8e9 6b808449f1f82cd4 1cc979357c6fc460 362ff7f12be87a04 4fe7c48a024ad213
siZUzdVaJK37TvZN,7c4cf00c7a9a6f3d 919d9123fe411f1e edd7cb111095040f 4d422487f51fe558 614ec5b7a0dcd75d 98f76fda74af45eb 30c094ef3fc6447b b043b6fb0e3b6d62 a99be467ffdcce1e 6f5a2ecf84427075 e8ff513929ff5ae4 4b496e5e4ab587a1 4b371cc3dfb88eee 9bf6231ea5ab4fa2 337b04d585c19cb7 d1663e4dd02f93c1 a00fee51bdee3d1b d881873f6228881d 0da4d9d5273ee13a 84d8984b65d3c0bb f2ef07b3b52b0d33 2967218ca7458032 a301fdac3809b5cc e1251d03d18d9066 5e379c9bac26d4f8 e9dd38e9b9c1cd13 485420c5c677c2fb 8aebc78ae9407ea9 f97e29353779a1cf e72da144f005a42a 4624adf47e2cbd95 74069020390dec6f 111c96c88a43ee32 6b47e208c6b125ec ccc2825997c609a6 d54f2ec76dcd8369 f7489b04560d7dce dcd503699fa61d46 166f87802fd85f66 1de34c1546bc91e8 96f245106481f3ec 682168c127844592 160d51ce0d5e0941 787b3885eefde3f3 3e749b35ba31653a b630e847dda50c08 92eaf351a5f37bfb 30ab8f9f06ac26e0 c9199b15cf507181 5b3591e10e4aef4d
oEGIpK4sOKslghXD,77e59525311d89ba 2cc58de881dfd15b f76fd359523e7e54 c34128081dd51d0f 6dea02287cab6f27 b44848043fba4f85 0ee310e678a15e9f 4906df3b43c09a7c 93ead282c8ed6d2f 4e4f3b23c362fb95 21be6a37b730a188 a1f3900defce0612 004de73ce38b4366 55a142950fa86607 165ca19ef95d4995 722122ea53da4010 8dbdbf73a95c21d9 ba604ecc2c17c9d9 e2e1930e5547d36e 0ef9e30a2f1ba3a8 ba0a52d3f4a82ddc 974d7adc0a2e1abd 668a20162cc4935e 3c269e2e5e994d28 505ce2a90ae9dfa7 b83550d25759538e 484856894a66cdf6 af3f1d933b62a007 23d38d4418861336 bf7b52ff44af109f 47d51a3877db6f36 6c5a91dfb7a45dc5 dffd73d594d631f1 a2b8292c00a7268c b761122ed34bd014 349be6163e43dd5f 7d1d60efbcfa5d0c 5e77659569c1c300 b65f303fa233f3b8 792cfce65a8a0d63 7b384daa0b28ef99 c12c659c0f17b122 83edd2eecbbed876 324d9016f7929bb5 15ce6ba8c75ae181 9fec353d5d5e6631 5b2b227bbd6f05b1 8fc0f9fb0470cc23 52e408cbd6ee5412 369e75c9c2d47ef3
